,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.8,1655.0,1.0,35.0,0.910940112159,0.8
1,0.635967772051,1793.0,34.0,127.0,0.912763328276,0.677864406236
2,0.952914764667,1009.0,12.0,170.0,0.912656225153,0.888011041756
3,0.984708969977,1027.0,85.0,199.0,0.912994551299,0.760210387003
4,0.832074202383,1037.0,35.0,19.0,0.909570067545,0.937692187755
5,0.908042179524,1930.0,65.0,176.0,0.911527729159,0.518146133715
6,0.62150000659,1973.0,29.0,191.0,0.911598393828,0.596034526691
7,0.803477443953,1022.0,52.0,190.0,0.910530496863,0.421291241147
8,0.973467359024,1888.0,90.0,194.0,0.913287859122,0.886668650928
9,0.760182256306,1962.0,95.0,195.0,0.91293386938,0.742100373061
10,0.790443098513,1982.0,98.0,172.0,0.913329780593,0.980007089704
11,0.69111534502,1980.0,72.0,30.0,0.910722130439,0.540757516486
12,0.669388523736,1997.0,36.0,178.0,0.912658769433,0.720103343419
13,0.84438809788,1993.0,91.0,30.0,0.911247246341,0.853086691025
14,0.60649213909,1054.0,67.0,188.0,0.912736767868,0.725814159924
15,0.750994638127,1067.0,90.0,182.0,0.913680644213,0.923567022172
16,0.869210079461,1048.0,11.0,196.0,0.911603043557,0.621626936205
17,0.61398067582,1022.0,92.0,189.0,0.911943271086,0.536804569305
18,0.729201056591,1884.0,97.0,168.0,0.911585628497,0.450796813888
19,0.802171419565,1979.0,99.0,187.0,0.912918873208,0.711359732928
20,0.795899965806,1875.0,16.0,196.0,0.912494350655,0.777343188651
21,0.85999122416,1078.0,73.0,19.0,0.909462894019,0.685534168058
22,0.966067350036,1919.0,73.0,198.0,0.913211023489,0.859731480009
23,0.695253490501,1962.0,3.0,144.0,0.911882954459,0.638293183711
24,0.845226449111,1908.0,50.0,192.0,0.913593640715,0.921845589589
25,0.825126584895,1918.0,94.0,175.0,0.913505483348,0.958084303495
26,0.8,1655.0,1.0,35.0,0.910940112159,0.8
27,0.844510996351,1677.0,52.0,16.0,0.908505959289,0.579666530237
28,0.953829907791,1004.0,79.0,125.0,0.913271958944,0.722391858973
29,0.963050809295,1002.0,9.0,164.0,0.912652004291,0.949358716599
30,0.868620423131,1000.0,78.0,29.0,0.910509123169,0.469322686849
31,0.600076467092,1966.0,36.0,184.0,0.912622914419,0.729326249219
32,0.616973088281,1012.0,9.0,179.0,0.911133651469,0.516810836543
33,0.613593969618,1873.0,89.0,189.0,0.911929604839,0.544397504479
34,0.844550401949,1031.0,79.0,199.0,0.913022781836,0.721959597557
35,0.709608683631,1817.0,80.0,191.0,0.913395104597,0.995251891532
36,0.853327812373,1007.0,97.0,169.0,0.912952619841,0.695712662778
37,0.809123956006,1983.0,96.0,192.0,0.912463450093,0.656711232839
38,0.888981539775,1197.0,11.0,196.0,0.912556887349,0.784300751547
39,0.72142283479,1999.0,17.0,189.0,0.912338994772,0.771742782218
40,0.68119460674,1138.0,2.0,186.0,0.912715451174,0.932470610495
41,0.758502788073,1926.0,92.0,197.0,0.913036103369,0.855412525972
42,0.737608910554,1095.0,69.0,196.0,0.912023772584,0.57622234388
43,0.811598060302,1092.0,80.0,193.0,0.91342370968,0.893861112553
44,0.988858284673,1138.0,88.0,193.0,0.911304512397,0.469609310064
45,0.662945625449,1904.0,5.0,183.0,0.91251908154,0.902914977209
46,0.896648321662,1966.0,8.0,188.0,0.913027999783,0.952747389604
47,0.600770591877,1049.0,82.0,195.0,0.91164338855,0.552421961031
48,0.902540701213,1980.0,99.0,169.0,0.913651221122,0.868663208636
49,0.841414812211,1142.0,6.0,195.0,0.909005609119,0.404322287173
50,0.824080469154,1986.0,84.0,172.0,0.91280367604,0.678627380294
51,0.94015608342,1922.0,82.0,185.0,0.912449844827,0.678685643091
