,colsample_bytree,max_bin,min_child_samples,num_leaves,score,subsample
0,0.8,1655.0,1.0,35.0,0.11521427077926252,0.8
1,0.8142096822474558,1366.0,43.0,195.0,0.10664477509736699,0.9175816940044736
2,0.8056695328378319,1990.0,72.0,90.0,0.11327194098466498,0.9650775756694976
3,0.8437483374889582,1998.0,26.0,28.0,0.11571576494845644,0.504705258297453
4,0.7064331447534675,1995.0,43.0,78.0,0.11362148254393083,0.7419857300021298
5,0.962975907665147,1956.0,98.0,21.0,0.11696357828610542,0.6664961652487306
6,0.8870125834169991,1991.0,94.0,146.0,0.10836462721421525,0.4469166623409822
7,0.7469648620624316,1100.0,47.0,12.0,0.11519205539099046,0.9762352579273537
8,0.8307069696563991,1002.0,71.0,12.0,0.1159391875808381,0.7803285182280775
9,0.6900380285372126,1978.0,15.0,10.0,0.11531411028454024,0.43072915434988895
10,0.6877629092326242,1996.0,14.0,24.0,0.11663821725922888,0.5563933703648718
11,0.8779968929475626,1036.0,64.0,12.0,0.11646975734680728,0.6046575729115578
12,0.9165039106321806,1029.0,39.0,16.0,0.11602228086010309,0.7765480341670872
13,0.9152584293811907,1359.0,99.0,13.0,0.11733920723476679,0.5089776908954152
14,0.6431122132979694,1508.0,13.0,11.0,0.11420675634589725,0.6040613624160596
15,0.6347184271058528,1487.0,89.0,15.0,0.1160734755060365,0.9531117605297861
16,0.747221478406548,1795.0,83.0,15.0,0.11771329296281416,0.4495013511803059
17,0.9381937091289737,1972.0,93.0,24.0,0.11721677947999079,0.7759281566559963
18,0.8667216590904383,1244.0,93.0,15.0,0.11678934390490618,0.6421321120451062
19,0.777626069250044,1918.0,93.0,14.0,0.11764522809034332,0.5438369433092615
20,0.9827341407970097,1130.0,36.0,11.0,0.11437739873344388,0.9545972771107535
21,0.7704505680868574,1745.0,78.0,13.0,0.11613466957042726,0.698971407949033
22,0.7459626147875595,1070.0,96.0,12.0,0.11616524947989279,0.6898739959013833
23,0.8354690539496282,1983.0,18.0,12.0,0.11544360270308243,0.578153267411166
24,0.7946166806644249,1990.0,82.0,17.0,0.11593835992637502,0.9718347974432493
25,0.8251788430982099,1437.0,95.0,17.0,0.11627413607941064,0.923225994916489
26,0.8,1655.0,1.0,35.0,0.11521427077926252,0.8
27,0.6945481962435865,1694.0,2.0,157.0,0.10422933573122092,0.5257389305663863
28,0.9638826386356193,1011.0,61.0,27.0,0.11633407057333098,0.4139414894363415
29,0.7310082535138026,1033.0,68.0,24.0,0.11728457076206147,0.4702894238794382
30,0.8273431364439632,1101.0,93.0,11.0,0.11637084949710877,0.7446179049008436
31,0.9517332780570251,1019.0,90.0,28.0,0.11728746636903453,0.6135613397455204
32,0.8250513451236836,1017.0,9.0,86.0,0.11037559894235631,0.6270503556737639
33,0.908758617935416,1823.0,92.0,15.0,0.11682291425491802,0.5939233414894175
34,0.9253164772063465,1830.0,62.0,12.0,0.11597001468586346,0.7229222242414404
35,0.7248823155910377,1242.0,87.0,10.0,0.11630681107275909,0.572624956922115
36,0.904637213344214,1912.0,94.0,12.0,0.11666420036596889,0.7199095884987406
37,0.8767686790283088,1927.0,87.0,20.0,0.11691956239997355,0.6035169834493921
38,0.9869289297702426,1254.0,99.0,17.0,0.11702072104160051,0.41928004223987003
39,0.7618916561464018,1148.0,81.0,11.0,0.11626722095694304,0.6514118661738756
40,0.6928885811068514,1345.0,96.0,13.0,0.11590814344666926,0.8223161718124085
41,0.8065661925113643,1045.0,42.0,13.0,0.11527210297475479,0.9311578889014765
42,0.6813767282076709,1956.0,94.0,21.0,0.1178083087935728,0.4817267429333577
43,0.8973683960494049,1963.0,94.0,13.0,0.11650413084147468,0.7835894718250477
44,0.992022678970308,1983.0,16.0,17.0,0.11600257244686281,0.5079513420032298
45,0.6966599591060659,1957.0,75.0,12.0,0.11545377578264293,0.9570890571635712
46,0.8297889665102857,1050.0,97.0,18.0,0.11749352804182212,0.636656298845502
47,0.6513433757833417,1376.0,91.0,12.0,0.11596835156230556,0.6096081579045689
48,0.7647839246794903,1367.0,90.0,10.0,0.11550189371938183,0.8146721852006478
49,0.8321552828343909,1126.0,24.0,10.0,0.11356843475333707,0.9588671224056278
50,0.900710352806803,1987.0,80.0,18.0,0.11634483496491566,0.8159542785453778
51,0.6734337515012798,1969.0,95.0,50.0,0.11571605971312382,0.9892456917908427
